timestamp,user_id,stress_level,recommended_activity,reward,view_time,view_count,novelty_bonus,interest_score
1773307173.7531502,1,0.24,0.1848959125839269,5,1,31.27444000694874,1,0.42737203507162025,0.7
1773307173.9126263,4,0.23,0.11504561959834064,3,2,26.811331087142783,4,0.3752028465237121,0.7
1773307174.0681386,3,0.42,0.22714378832115628,3,1,18.184763070991117,2,0.2861757914042066,0.7
1773307174.2623641,4,0.66,0.5711200756265792,4,1,19.117820021973507,1,0.3472629930296362,0.7
1773307174.4106998,1,0.4,0.2706257744204949,5,1,36.027686559347686,4,0.43562832828068726,0.7
1773307174.5740795,2,0.35,0.24448003269139032,5,2,27.063232921491505,1,0.49558022805537455,0.7
1773307174.7210443,5,0.56,0.46926735614322557,4,1,21.18560637604356,2,0.35071764085742807,0.7
1773307174.9208903,1,0.46,0.3729171943287951,3,1,29.16566866174975,2,0.30400132039510336,0.7
1773307175.0807927,3,0.72,0.5812764564628119,4,1,32.387722710667745,2,0.36960379379703023,0.7
1773307175.2433424,2,0.34,0.264865026484182,3,2,13.232037382616863,3,0.3523915030185159,0.7
1773307175.4019814,5,0.46,0.3849773839433467,5,2,32.28040567288913,3,0.5041382778937368,0.7
1773307175.532706,5,0.35,0.18654142365789167,3,2,38.22858334552171,1,0.39444986916940905,0.7
1773307175.679891,1,0.59,0.4606843282176881,4,2,25.59312239497206,1,0.43323712451464047,0.7
1773307175.8707533,3,0.73,0.5544739636302343,5,2,20.657809533765374,2,0.4852195497199396,0.7
1773307176.0477614,3,0.78,0.5819792724431159,4,1,12.570533756494074,3,0.33684198286816275,0.7
1773307176.1907275,4,0.53,0.3732942376037902,5,1,10.297418848379747,1,0.39286754067808255,0.3
1773307176.332041,5,0.44,0.2761209678567503,5,1,10.615482729604512,3,0.39342992686065215,0.7
1773307176.5100682,1,0.29,0.15062669612388244,3,1,35.348645111014285,4,0.3145415883857997,0.7
1773307176.6700928,4,0.32,0.22958212411641601,4,2,13.043010027104538,3,0.4121452304866503,0.7
1773307176.8467393,4,0.55,0.37967385304345913,4,1,10.907352544375936,4,0.3339453885685976,0.7
1773307176.9808502,1,0.2,0.028425563137223053,4,2,19.430334206569036,2,0.4231559753101642,0.7
1773307177.140018,3,0.26,0.15686166924578188,4,1,23.53710116094122,4,0.35469262442329597,0.7
1773307177.2757454,1,0.44,0.34848658180315417,3,1,36.55376888792152,2,0.3163347585284217,0.7
1773307177.4317777,3,0.61,0.5520544950290928,5,2,36.6898725099371,4,0.5114105422889309,0.7
1773307177.569897,4,0.66,0.5934601560428051,4,1,36.3658360442384,2,0.3759091560382047,0.7
1773307177.7370398,3,0.45,0.25949583828982,5,2,34.54534586951858,2,0.5084328451768935,0.7
1773307177.8929195,5,0.71,0.6372872201550239,3,2,39.7186052915434,1,0.39652488299520805,0.7
1773307178.0322104,1,0.8,0.6084248779481269,5,2,37.62963690372098,3,0.513578149555435,0.7
1773307178.1894884,2,0.61,0.4443203492747624,5,1,39.47067902440537,2,0.4415300234689392,0.7
1773307178.3269157,1,0.35,0.17215048494143387,3,2,39.39324230002613,2,0.39645572665114037,0.7
1773307178.4851265,3,0.58,0.4429016549437401,3,2,18.439186246401224,3,0.3613489196300885,0.7
1773307178.6400654,3,0.4,0.2377649684165957,3,2,19.395213057188446,1,0.3630554127374394,0.7
1773307178.7963817,5,0.67,0.5505071280016807,3,2,39.06943997198016,3,0.39565345121062606,0.7
1773307178.9289563,2,0.59,0.41147428847295414,5,1,29.033735195156595,3,0.4241929243604661,0.7
1773307179.0791185,2,0.49,0.4169112579919311,3,1,10.28584073912292,3,0.2724719672375745,0.7
1773307179.2288175,3,0.55,0.3694373581452588,4,1,13.522392203717619,3,0.3383498522278757,0.7
1773307179.3764622,2,0.33,0.25888616384219343,3,2,27.683433182801284,3,0.37645906756737896,0.7
1773307179.5604937,3,0.72,0.5683461524414827,5,1,19.110822100600963,2,0.4075338124816816,0.7
1773307179.7149825,5,0.37,0.2864952994286061,3,2,25.671808280747143,4,0.37316211828714985,0.7
1773307179.8625453,1,0.5,0.429433309539034,3,1,26.565036946783792,3,0.29959261168504736,0.7
1773307180.0163214,4,0.36,0.24828405496813505,4,2,19.625039671115054,4,0.42321112120450183,0.3
1773307180.2247937,1,0.49,0.41683625626239057,3,2,12.454280395080474,3,0.35108637083862004,0.7
1773307180.4082496,1,0.33,0.16576836078642976,4,2,17.32566171695612,1,0.4196151452380546,0.7
1773307180.569578,4,0.55,0.3957536446995153,3,1,28.791276835186974,1,0.30367956999083046,0.7
1773307180.7028193,5,0.8,0.6265633665267024,5,1,24.005053065895307,1,0.415788886627122,0.7
1773307180.86271,5,0.39,0.24523729671985423,3,1,20.94079407582752,4,0.2905527556244732,0.7
1773307180.9971943,4,0.7,0.6049486813952164,3,1,30.320078780037015,1,0.30596119556711654,0.7
1773307181.1336331,1,0.65,0.5377521578788509,3,1,27.259858339484836,1,0.3009382125220199,0.3
1773307181.307573,4,0.23,0.06181203051186315,5,1,22.304116931269544,2,0.4129303740814792,0.7
1773307181.4772937,3,0.2,0.07359738265028029,3,2,23.80779784755333,1,0.37024847485732926,0.7
1773307181.6259508,1,0.67,0.5944312857786234,5,2,20.859897822004534,3,0.4851065555840038,0.7
1773307181.809323,2,0.57,0.4830082375319217,5,2,13.253323462745307,4,0.4724803353690152,0.3
1773307181.9815238,1,0.79,0.6541879192649798,4,1,31.121876701231567,3,0.3674809488653602,0.7
1773307182.1200883,5,0.76,0.5649557860939454,3,1,21.651548336488432,3,0.2919636128567246,0.7
1773307182.2891042,4,0.59,0.4458355411355554,5,1,35.06846641044892,2,0.4340961840823049,0.7
1773307182.4381802,5,0.56,0.3647299851349998,4,1,10.078616690011199,4,0.33267640955024447,0.7
1773307182.610771,1,0.28,0.2170988357212181,3,1,26.707326838589086,4,0.299795266636903,0.7
1773307182.7477002,4,0.54,0.4319544201620543,5,2,17.680854338162646,1,0.4799542956728751,0.7
1773307182.886219,5,0.63,0.4477119353901116,4,2,15.145969736617692,4,0.41606357918510734,0.7
1773307183.0650806,2,0.63,0.46972798280859684,4,1,21.92188243236051,1,0.35225769479796215,0.7
1773307183.199909,1,0.53,0.45010412800161365,5,2,21.434754544775707,1,0.4860841223319523,0.7
1773307183.3727734,2,0.62,0.4686275272144276,4,2,24.463538675092604,3,0.4314537405860227,0.7
1773307183.5243695,2,0.38,0.30304882337596495,5,2,37.984106708255695,4,0.5136531248085676,0.7
1773307183.6803615,1,0.68,0.526625700604977,4,1,31.231554315802857,4,0.3677427748736157,0.7
1773307183.8148928,4,0.37,0.1991897313846384,3,2,27.019944845356598,3,0.3758018876176968,0.7
1773307183.9832854,4,0.7,0.5132447901381596,5,1,39.76121153698845,2,0.442109084339359,0.7
1773307184.1239955,1,0.43,0.23565029036047563,5,2,21.82717002475766,2,0.4872531904013072,0.7
1773307184.2809336,5,0.29,0.09310708901799403,3,1,25.87123591347088,3,0.2990047446218705,0.7
1773307184.4155495,4,0.6,0.40888180327987933,4,2,27.541468298116527,3,0.4367624790487681,0.7
1773307184.5744646,2,0.65,0.46901531743145497,4,2,38.845587860016536,3,0.45555707750491936,0.7
1773307184.7452297,5,0.61,0.5036202084669739,3,1,37.78380737033712,3,0.3184517213457938,0.7
1773307184.9418693,3,0.47,0.40561775074081635,4,2,37.63968125970126,4,0.4530225222211684,0.7
1773307185.1391132,3,0.2,0.08577845384608071,3,1,32.56563851052973,3,0.3097900611419088,0.3
1773307185.2867262,2,0.47,0.38339062185073414,5,1,11.240345260808006,4,0.39412365096968505,0.7
1773307185.4370306,4,0.65,0.5881851468200544,3,1,25.536650244827612,3,0.2978392505806891,0.7
1773307185.5849469,2,0.54,0.38531187961799057,4,2,25.503617866283687,2,0.43320212631885846,0.7
1773307185.7462802,3,0.55,0.3841528397057342,5,2,17.21100568523702,1,0.47943132169671926,0.7
1773307185.8863902,5,0.6,0.43091795583504083,4,1,12.426421852376315,4,0.33647157228603614,0.3
1773307186.0617,4,0.75,0.6634861590683391,3,2,13.25470831628607,2,0.35248049281133587,0.7
1773307186.1994717,1,0.35,0.18579072822982529,5,2,30.939006368372777,3,0.5023039523369204,0.7
1773307186.3546996,1,0.44,0.25052420264411746,5,2,36.917042152324086,2,0.5123810446753082,0.7
1773307186.48651,4,0.35,0.15663350344746718,3,2,15.838727914374772,1,0.3572680290917777,0.7
1773307186.6760025,3,0.26,0.1706346277159914,4,1,10.45361673433679,3,0.332824838732506,0.7
1773307186.8488429,3,0.73,0.5419650362695729,4,2,18.705008002337266,3,0.4220211706740157,0.7
1773307186.9814792,1,0.3,0.235031277720538,4,2,10.064051715972058,4,0.40706577877687766,0.7
1773307187.128961,5,0.25,0.1961793367940202,5,2,18.860417010827142,1,0.48167622133580545,0.7
1773307187.2636504,3,0.28,0.18547668824948715,3,2,25.510890328692362,2,0.3729435054506979,0.7
1773307187.4244347,2,0.43,0.3014305204368048,3,2,15.028925828968662,1,0.3556267723729821,0.7
1773307187.5557103,5,0.77,0.6053187093170989,4,2,33.61124568692563,3,0.4467598086196158,0.7
1773307187.7156339,3,0.2,0.10456763626473345,4,1,21.104060742536713,2,0.3506028802077032,0.7
1773307187.848999,1,0.2,0.018872585999299085,3,2,31.810840264765794,4,0.38383314047094613,0.7
1773307188.006874,4,0.32,0.12458851639809221,5,2,23.103253775764287,2,0.48938477463581564,0.7
1773307188.190806,2,0.32,0.24875085219460363,3,2,15.892598288838991,1,0.35680828497985595,0.7
1773307188.3262491,4,0.43,0.3087318605183619,3,2,15.521025868851236,4,0.35641408307575273,0.7
1773307188.4607913,3,0.4,0.3327919720403732,4,2,14.469149767825682,4,0.41441768573886106,0.7
1773307188.6332629,1,0.39,0.302837790460158,3,1,24.653816967300926,2,0.29648192488843084,0.7
1773307188.7806866,5,0.41,0.3253299386488494,4,2,30.16178019563101,4,0.4406506489354652,0.7
1773307188.9271703,4,0.37,0.2713096061732395,5,1,13.269200036003461,3,0.3975594401655595,0.7
1773307189.0892422,2,0.51,0.3490421056373178,4,1,29.518184050449246,4,0.3649212839420475,0.7
1773307189.2381024,2,0.21,0.13941630498236737,3,1,29.50115463797241,2,0.3044862176908667,0.7
1773307189.3988945,1,0.42,0.2722633285419196,3,2,15.605702832460393,2,0.35667431974232866,0.7
1773307189.5407777,5,0.36,0.17346083754411828,3,1,10.412711793780748,3,0.2731939458873527,0.7
1773307189.7008097,3,0.45,0.2922974882630136,3,1,24.35567687714191,2,0.29630245609805295,0.7
1773307189.84537,5,0.46,0.3353487928361788,4,1,12.097300669189911,1,0.3357230982142204,0.7
1773307189.9940624,2,0.69,0.596629141434907,4,1,22.2745588889822,2,0.35254443367851324,0.7
1773307190.1447875,3,0.58,0.450494750321185,5,2,25.914132461135708,2,0.4937729943921142,0.3
1773307190.291061,3,0.69,0.4973183304345432,5,2,10.072004731960911,1,0.4676537420663127,0.7
1773307190.4520538,3,0.52,0.43427875695368623,4,2,35.945710638944746,1,0.450295263325283,0.7
1773307190.635038,2,0.63,0.46752506642000075,3,1,22.745437011801265,1,0.29364019888744547,0.3
1773307190.8628027,3,0.65,0.5978354536967243,5,1,17.440072183415065,2,0.4043015274307232,0.7
1773307190.9988327,4,0.63,0.43814056952840674,5,1,21.099062850465593,3,0.4110284721878982,0.7
1773307191.1614919,1,0.22,0.07395976090273326,4,2,24.60372871532136,4,0.4316633956014733,0.7
1773307191.3018606,5,0.3,0.18319819777997565,3,2,24.855783050002596,1,0.37195191319332777,0.7
1773307191.4522839,1,0.62,0.5166597535686028,3,1,12.098832641759202,2,0.2756297521785399,0.7
1773307191.5858958,5,0.72,0.6612790057801049,3,2,25.56787486833332,1,0.37287736925454507,0.7
1773307191.7736197,4,0.47,0.3412927645588867,4,2,13.480599853173713,2,0.4130468489814412,0.7
1773307191.9102309,3,0.7,0.5121636320921745,3,1,30.73277832695699,1,0.3070665608671802,0.7
1773307192.0657578,2,0.78,0.6287845126415396,3,1,14.176702156599248,1,0.2793083066207785,0.7
1773307192.2298503,5,0.3,0.21778529351708714,3,1,21.60383163753905,2,0.2913763522417382,0.7
1773307192.3732848,5,0.37,0.18728942122314512,4,1,22.10052554684174,2,0.35265640684923205,0.7
1773307192.558298,5,0.38,0.18291636387064397,4,2,29.677023962079367,4,0.44034858296604773,0.7
1773307192.7209756,4,0.29,0.2129971205469911,3,2,35.61074245706016,4,0.38969775038597215,0.7
1773307192.891347,4,0.59,0.3903967165089695,4,2,14.641771218818125,3,0.4153011668070732,0.7
1773307193.0690067,5,0.25,0.05565593476459979,5,1,37.28829338749354,2,0.4380217039393819,0.3
1773307193.2214239,4,0.64,0.5660992823155563,4,1,12.991141042716503,1,0.33698445496744084,0.7
1773307193.4071085,3,0.65,0.5272444054136574,4,1,20.424086687468993,4,0.3495925446547535,0.7
1773307193.5637062,3,0.62,0.555085056023445,4,2,34.746551158165744,4,0.4482030358448374,0.7
1773307193.6982934,3,0.72,0.6347925248078118,5,1,20.62802942127763,4,0.40976348267382756,0.7
1773307193.8458586,1,0.5,0.38430923877300893,3,1,32.26230133568388,4,0.30929111065166126,0.7
1773307194.0085762,5,0.39,0.2315201823237834,4,1,32.50768991691342,2,0.3698926423743987,0.7
1773307194.1426525,3,0.34,0.23645257215492343,4,1,31.817043675575256,2,0.3684943695512616,0.3
1773307194.312757,4,0.6,0.5170714222193191,3,2,14.762546841986655,3,0.35497742333665744,0.7
1773307194.4558697,2,0.77,0.6210471956542025,4,2,23.82815281848436,2,0.43038387565036335,0.7
1773307194.6024537,4,0.67,0.5822534501903992,5,1,24.4075855731569,4,0.41607416876273806,0.7
1773307194.7402122,4,0.69,0.50929385138259,5,2,17.27533960683313,1,0.47960541034683357,0.7
1773307194.9106855,3,0.7,0.516442032778896,3,2,18.138461064957745,3,0.3610567792940912,0.7
1773307195.069147,5,0.37,0.22173369722809852,4,2,19.608845471290056,2,0.42334860748129033,0.7
1773307195.2204828,1,0.57,0.46723883150498513,4,2,38.10407947357926,3,0.4539692243808597,0.7
1773307195.3736532,1,0.46,0.39665635582075404,5,2,37.42471317550722,1,0.5126595683579853,0.7
1773307195.5283608,1,0.32,0.2491533499430063,4,1,17.08287278831208,1,0.34379026457244327,0.7
1773307195.6766343,3,0.48,0.3807700211578017,4,1,24.083456867675118,3,0.3555856296842484,0.7
1773307195.8324711,2,0.45,0.2580293151031005,3,1,19.996703765339156,1,0.2891917076909346,0.7
1773307195.985697,1,0.24,0.17098150671884538,4,1,21.123130565433186,2,0.3505158008288205,0.7
1773307196.1218314,5,0.49,0.3968829340805379,5,2,17.874561138559475,4,0.48020996202757005,0.7
1773307196.2792406,5,0.38,0.2300098025954339,4,1,30.10533910511044,1,0.36585052106350463,0.7
1773307196.4321704,3,0.42,0.2973404183560412,4,2,26.138887378759605,1,0.43411678041533047,0.7
1773307196.608797,2,0.77,0.7060831619731783,3,2,36.88728404469711,4,0.39176643251228255,0.7
1773307196.7700355,4,0.5,0.42056817636047594,3,1,16.914558780692744,1,0.28354837450753245,0.7
1773307196.9318733,4,0.29,0.19267872786361695,3,1,13.161807654735869,2,0.27737429181584017,0.7
1773307197.0969973,3,0.28,0.15851537988437242,5,1,12.64323443327681,1,0.39661873817931503,0.7
1773307197.2394137,4,0.25,0.13733520656104597,4,2,19.88073008321813,1,0.4236415417091722,0.7
1773307197.3793876,3,0.5,0.4086500527374239,4,1,34.36489805988671,1,0.3726859048624928,0.7
1773307197.5763602,2,0.63,0.4429844950468088,3,2,31.882742679216673,3,0.38397947423765044,0.7
1773307197.7366996,3,0.38,0.315271276731111,5,1,11.994903053305059,2,0.3952827843435518,0.7
1773307197.8819206,2,0.72,0.6590425744654141,3,2,23.61947497774051,4,0.3696401000444731,0.7
1773307198.0366127,1,0.64,0.5613783176923388,3,1,13.067002980587201,2,0.27713213587136315,0.7
1773307198.1742764,4,0.39,0.3362798254673494,3,2,17.063759675432173,3,0.35868134024445053,0.7
1773307198.3414388,1,0.35,0.2721936846219641,4,2,17.642657909138798,3,0.4197545582677658,0.7
1773307198.490876,3,0.23,0.05985131358338594,4,2,34.61313489873359,3,0.44845422725343076,0.7
1773307198.674745,5,0.72,0.6543695980052617,3,1,39.103471748976844,4,0.32046778972393775,0.7
1773307198.8142464,2,0.36,0.19268607200643384,3,2,14.205637427454716,2,0.35442897505506227,0.7
1773307198.999118,1,0.8,0.6206793353625499,5,2,11.512639686602174,2,0.46999467580187215,0.7
1773307199.1427898,2,0.58,0.5124566936441278,3,1,37.64878949384865,3,0.3180519273683492,0.7
1773307199.2866607,1,0.52,0.32946631763622203,3,2,15.762315927864833,3,0.3571279281170784,0.7
1773307199.484591,2,0.42,0.36388371204941233,5,1,38.225219142990554,4,0.4389612218674286,0.7
1773307199.6225414,2,0.79,0.6190556917352686,4,1,17.816248746895702,4,0.34546299729868407,0.3
1773307199.7995455,3,0.56,0.4702199804487748,4,1,18.24395075773408,3,0.345810594684204,0.7
1773307199.9396577,5,0.22,0.09630241441994021,5,2,12.140611780634416,1,0.47079099210283426,0.7
1773307200.088398,1,0.45,0.3528798197031729,4,1,21.41842805594112,1,0.3511344209045709,0.7
1773307200.2673635,1,0.26,0.1766435947457857,3,1,17.658027390923493,3,0.28480514947518315,0.7
1773307200.4062366,3,0.33,0.14543047761113237,3,1,25.17577902451906,1,0.29779019455828165,0.7
1773307200.5695324,4,0.76,0.6108847021083971,3,1,10.324676479562445,4,0.2728788129731163,0.7
1773307200.706012,1,0.51,0.3567654694869408,3,2,19.59126865624644,4,0.36334166981438615,0.7
1773307200.8578036,4,0.62,0.4522676292148005,5,2,11.424458007132557,4,0.4697955590137543,0.7
1773307201.0418365,2,0.66,0.5802858038406992,3,2,32.23898022777907,1,0.384090347595682,0.7
1773307201.2502706,1,0.42,0.23920267210708357,5,1,35.013292533518424,3,0.4341690755313822,0.7
1773307201.4125466,1,0.63,0.4630803797588765,3,2,32.38574647988774,3,0.38472738242423127,0.7
1773307201.5532777,1,0.43,0.28123104013915906,3,1,26.51865490926378,3,0.29986721850148007,0.7
1773307201.708822,5,0.21,0.12725601588754332,4,2,23.115174247953995,2,0.4288976383417627,0.7
1773307201.846967,5,0.26,0.1720322221312375,4,1,12.994163089946621,3,0.33705279348365375,0.7
1773307202.0353942,4,0.78,0.6141206031874247,5,1,18.337776065739725,1,0.4063094173952228,0.7
1773307202.214677,3,0.71,0.5207893956616791,5,1,34.11731635614684,2,0.43271364164643383,0.7
1773307202.368206,3,0.61,0.5365892474487435,5,1,29.643467628452605,1,0.424736127767235,0.7
1773307202.5086653,4,0.45,0.31589935191610263,4,1,35.59242366472664,2,0.37492415902425524,0.7
1773307202.655991,1,0.24,0.07564646940241107,5,2,12.922811164998192,4,0.47227760949601943,0.7
1773307202.7902212,5,0.72,0.6453132282934878,5,1,28.264574238703847,4,0.4224437142038524,0.3
1773307202.9862435,1,0.53,0.45256016731838433,5,2,15.165762160439495,3,0.47562474951446637,0.7
1773307203.1571307,5,0.24,0.14633002085220678,3,1,24.66579150273514,1,0.2965311674107236,0.7
1773307203.3163977,5,0.29,0.1464720310672689,3,1,21.0536367383269,2,0.29073527042407543,0.7
1773307203.4718332,1,0.27,0.12922218626277787,3,1,29.112880557086996,2,0.3041549677569625,0.7
1773307203.658726,3,0.37,0.2278097369331873,4,2,38.48550326997639,3,0.4547823616337613,0.7
1773307203.834113,3,0.21,0.09437160922441173,5,1,36.69877548367063,1,0.43668495356460785,0.7
1773307204.0013866,1,0.38,0.30230835343109647,3,2,31.889104773967127,1,0.3834981203661719,0.7
1773307204.1582088,4,0.42,0.34005500251915316,5,2,39.97794154242321,4,0.5169896550593691,0.7
1773307204.3107772,2,0.36,0.2508179171147755,4,1,17.85946323843816,2,0.34525709143704714,0.7
1773307204.4464662,2,0.49,0.42792730507881493,4,1,14.642876972205046,2,0.33968412208082044,0.7
1773307204.5956717,2,0.56,0.487186650881513,4,2,32.796338961018364,3,0.4449882250060638,0.7
1773307204.763513,5,0.28,0.17250341509489742,5,1,25.370467330896208,3,0.4177678468502333,0.7
1773307204.9279504,4,0.53,0.4270338555489134,4,2,13.501495117968421,2,0.41296583951331056,0.7
1773307205.0972836,3,0.49,0.34275260003875796,4,2,21.200673031185115,4,0.42599706835180073,0.7
1773307205.2508879,3,0.44,0.31771020785897136,4,2,14.271559031835755,4,0.4143362357843609,0.7
1773307205.4425733,2,0.25,0.07232902240017813,5,2,15.987973758241893,1,0.4774461423296023,0.3
1773307205.5875387,4,0.35,0.2664821857538118,5,1,31.185757639868296,2,0.4273520928972217,0.3
1773307205.770172,4,0.62,0.4722804341705214,5,1,22.917728486742554,2,0.41386095219080354,0.7
1773307205.9059334,4,0.52,0.4258972934171247,4,1,13.869041596841985,2,0.33853853150769286,0.7
1773307206.0578513,1,0.61,0.5320840980202545,4,1,19.693608228908573,4,0.3481733019404232,0.7
1773307206.2163937,2,0.33,0.2782513106616648,3,1,31.738030131957853,4,0.3081295859886189,0.7
1773307206.373024,3,0.28,0.0886396925804489,5,1,11.029621139254933,2,0.3942438232821462,0.7
1773307206.5411038,3,0.6,0.46647065835611545,4,2,32.0986175271849,1,0.44409857791603896,0.7
1773307206.7214217,2,0.46,0.4019113398649491,4,1,20.802956156630668,1,0.34993299256499216,0.7
1773307206.9183836,3,0.28,0.08138118206218015,4,1,36.42009945205244,2,0.3765939504341409,0.7
1773307207.0601058,4,0.64,0.5064266003251594,3,1,13.883214446235195,4,0.2787397710422621,0.7
1773307207.211459,2,0.33,0.22774905335465886,4,2,21.05470174526509,2,0.42555129883534587,0.7
1773307207.365691,3,0.61,0.5123379884156365,5,2,25.937656289164323,4,0.4936689062007369,0.7
1773307207.6188076,4,0.23,0.12921627244690254,5,2,21.680053380777004,1,0.486586949075284,0.7
1773307207.7813768,3,0.39,0.2690285483764801,3,1,13.869345780735955,1,0.2786599478335324,0.7
1773307207.9202642,5,0.28,0.12126416286787017,3,2,34.699936694077564,1,0.3885475390905572,0.7
1773307208.073035,4,0.39,0.20103980453731868,5,2,10.667460760424431,2,0.46862942214695613,0.7
1773307208.2171934,2,0.34,0.2546753205752933,4,2,31.45541951242525,3,0.4428096602447866,0.7
1773307208.3916664,1,0.56,0.49101749297965697,4,1,33.514900112279655,4,0.371168588135391,0.7
1773307208.5309727,1,0.39,0.19858902049576632,5,2,18.866176333036528,3,0.48230497662949656,0.7
1773307208.6839507,4,0.57,0.48312403418128125,4,2,38.09825155735552,3,0.4538880277751101,0.7
1773307208.8199267,5,0.61,0.41767373730898355,5,1,19.967724199322742,2,0.4091450085143142,0.7
1773307208.961724,4,0.57,0.5137234703521925,4,1,39.27238040657207,4,0.3807072117277019,0.7
1773307209.1025686,5,0.51,0.4413851204299469,5,1,10.77619710190775,1,0.39326909546124483,0.7
1773307209.2745423,3,0.42,0.2735463041940261,3,2,28.82387563271002,3,0.3786988343523102,0.7
1773307209.4181736,4,0.29,0.1571083504899119,3,2,20.802375263828598,2,0.36526863786250974,0.7
1773307209.5783155,4,0.7,0.5098691489904483,4,1,30.752638193482184,2,0.36710998581867993,0.7
1773307209.750113,3,0.65,0.4855202709713894,4,2,39.26624369169791,2,0.4561838982667919,0.7
1773307209.8891888,5,0.46,0.2755182601283761,4,2,22.003784064902852,1,0.42750314127092703,0.7
1773307210.0533733,2,0.8,0.7128942204949913,4,1,19.41911656710992,2,0.34775717028628905,0.7
1773307210.194446,4,0.53,0.47207775588387924,3,2,16.54529093983588,4,0.357836134998249,0.7
1773307210.3581872,3,0.54,0.45662731033691417,3,2,39.88427606085573,2,0.3968489705382434,0.3
1773307210.5154197,3,0.35,0.2757942018310222,4,2,29.49386449644257,3,0.43949036691916465,0.7
1773307210.6715562,3,0.47,0.3654868767269608,4,1,30.323006978956965,4,0.36600865401965693,0.7
1773307210.818597,4,0.25,0.16545409420095705,4,2,30.999581887372333,4,0.4420464263883829,0.7
1773307210.9809523,5,0.59,0.3919363106288982,5,2,32.25742286967976,1,0.5046536580516362,0.3
1773307211.1705694,4,0.71,0.5416855241054057,3,2,30.99634272005695,1,0.3824179863416206,0.7
1773307211.321217,4,0.72,0.5343766144961584,5,1,39.90285208731149,4,0.44234005871361975,0.7
1773307211.5004659,2,0.66,0.47196270013482344,5,1,38.20956418020816,2,0.4395287748164069,0.7
1773307211.6740184,2,0.48,0.3453010360760794,4,2,13.365875587897026,1,0.41288260465081933,0.7
1773307211.848736,1,0.35,0.269417996945663,3,1,36.60134837221702,4,0.3163648663007729,0.7
1773307212.011195,1,0.51,0.3490567035664213,3,1,22.032473401114675,3,0.2924450338358089,0.7
1773307212.1681423,2,0.76,0.6695165306601771,5,2,13.014006789348448,4,0.4720971869276099,0.7
1773307212.327977,4,0.23,0.11315494235198886,3,2,29.453369535921695,1,0.3796147519859522,0.3
1773307212.4676826,5,0.53,0.4757298946400808,4,2,35.20611189349498,4,0.4489210686299445,0.7
1773307212.624654,3,0.36,0.1656462570228866,5,2,16.480416481445037,4,0.47834195264580537,0.7
1773307212.773743,3,0.52,0.46448174675120424,3,2,13.085092648411738,4,0.35205831988697245,0.7
1773307212.9641242,1,0.28,0.09267757415621608,5,1,24.58308742358154,3,0.41681476328893297,0.7
1773307213.1120698,3,0.73,0.5881524971291684,5,1,35.85623631306608,1,0.43539870761802885,0.7
1773307213.290154,3,0.21,0.03355027784862455,5,2,19.39256062040632,1,0.483114958117025,0.7
1773307213.4488754,2,0.76,0.5667430779073297,4,2,24.120744600853982,3,0.4310708971508403,0.7
1773307213.588659,1,0.2,0.14598876282337087,5,2,21.893501683856417,4,0.4867322200403889,0.7
1773307213.7872198,3,0.59,0.5036889441155251,4,1,21.941139085413575,4,0.3519569648938361,0.7
1773307213.9617987,5,0.2,0.1025600945990027,5,1,34.39498033133114,4,0.43276344679318973,0.7
1773307214.1209087,1,0.76,0.6256731265487264,5,2,33.02334168234057,1,0.5056433737344317,0.7
1773307214.2612574,3,0.35,0.20502753393407191,4,1,32.4441603272636,3,0.36972597664273604,0.7
1773307214.4312406,3,0.6,0.4779162625553667,4,1,16.492852670492706,4,0.34303746460265533,0.7
1773307214.5733392,3,0.43,0.26733872994010316,5,1,36.886936050163726,2,0.43721020246554243,0.7
1773307214.7443652,4,0.26,0.1961241995715221,3,2,14.982740165450718,1,0.3552586747110127,0.7
1773307214.9262311,3,0.52,0.3222871243396346,4,1,32.990008434347615,1,0.37087305533105097,0.7
1773307215.0663764,5,0.68,0.5087141628174188,5,1,11.137702967591325,3,0.3943336245466405,0.7
1773307215.223533,1,0.2,0.09782383077734579,4,1,33.48615124347005,2,0.37127004483395204,0.7
1773307215.3626919,2,0.51,0.3321431869378573,4,1,29.806079125882086,4,0.3654771542019164,0.7
1773307215.5222394,2,0.25,0.19923912861332477,4,1,31.30182745943421,1,0.3673981363536304,0.3
1773307215.7051475,1,0.52,0.39176179057406874,5,1,32.041829171815124,3,0.42898012056210855,0.7
1773307215.8686037,1,0.38,0.3142450311493692,5,2,35.71220659341856,3,0.5098162416821921,0.7
1773307216.0592437,3,0.23,0.05494066500936304,3,1,38.547112764864906,4,0.3200329549488994,0.7
1773307216.307367,4,0.71,0.6569641379768671,3,2,34.31451809225114,4,0.3874295248661893,0.7
1773307216.4454317,1,0.44,0.3287044849201557,3,1,24.16468229749378,3,0.29577530031368227,0.7
1773307216.6579065,3,0.59,0.4876427585020311,3,2,25.66897719109395,2,0.3732422362385641,0.7
1773307216.8058236,4,0.37,0.2393198029131623,3,1,24.794819442425258,2,0.29691275995759947,0.7
1773307216.9798777,3,0.32,0.23005086179640588,3,2,34.28516564598202,4,0.3875467138652195,0.7
1773307217.1307046,1,0.8,0.6899014631375113,3,2,14.135160807840242,2,0.35405404476228164,0.7
1773307217.279997,4,0.48,0.2962254545089024,3,1,18.353976885203053,2,0.2864169469300484,0.3
